RunID,N,K,outLen,mode,padding,cval,time
SLURM_26787,199050009,20,199050009,same,zero,0,11.028647738
SLURM_26788,199050010,11,199050010,same,zero,0,5.596844806
SLURM_26789,199050010,12,199050010,same,zero,0,6.207001252
SLURM_26790,199050010,13,199050010,same,zero,0,6.769151717
SLURM_26791,199050010,14,199050010,same,zero,0,7.420323049
SLURM_26792,199050010,15,199050010,same,zero,0,8.039960481
SLURM_26793,199050010,16,199050010,same,zero,0,8.649915116
SLURM_26794,199050010,17,199050010,same,zero,0,9.245190636
SLURM_26795,199050010,18,199050010,same,zero,0,9.839030071
SLURM_26796,199050010,19,199050010,same,zero,0,10.430676818
SLURM_26797,199050010,20,199050010,same,zero,0,10.977356834
SLURM_27612,199990000,11,199990000,same,zero,0,5.561291194
SLURM_27613,199990000,12,199990000,same,zero,0,6.183359567
SLURM_27614,199990000,13,199990000,same,zero,0,6.785526246
SLURM_27615,199990000,14,199990000,same,zero,0,7.401376886
SLURM_27616,199990000,15,199990000,same,zero,0,8.02254154
SLURM_27617,199990000,16,199990000,same,zero,0,8.624745645
SLURM_27618,199990000,17,199990000,same,zero,0,9.23716956
SLURM_27619,199990000,18,199990000,same,zero,0,9.837694758
SLURM_27620,199990000,19,199990000,same,zero,0,10.422965591
SLURM_27621,199990000,20,199990000,same,zero,0,11.014270552
SLURM_27622,199990001,11,199990001,same,zero,0,5.565246704
SLURM_27623,199990001,12,199990001,same,zero,0,6.17545317
SLURM_27624,199990001,13,199990001,same,zero,0,6.810515022
SLURM_27625,199990001,14,199990001,same,zero,0,7.453435961
SLURM_27626,199990001,15,199990001,same,zero,0,8.052392674
SLURM_27627,199990001,16,199990001,same,zero,0,8.711977826
SLURM_27628,199990001,17,199990001,same,zero,0,9.279795947
SLURM_27629,199990001,18,199990001,same,zero,0,9.91329301
SLURM_27630,199990001,19,199990001,same,zero,0,10.50670247
SLURM_27631,199990001,20,199990001,same,zero,0,11.054540835
SLURM_27632,199990002,11,199990002,same,zero,0,5.585175926
SLURM_27633,199990002,12,199990002,same,zero,0,6.250655545
SLURM_27634,199990002,13,199990002,same,zero,0,6.858299495
SLURM_27635,199990002,14,199990002,same,zero,0,7.477414235
SLURM_27636,199990002,15,199990002,same,zero,0,8.109816812
SLURM_27637,199990002,16,199990002,same,zero,0,8.702138218
SLURM_27638,199990002,17,199990002,same,zero,0,9.320424254
SLURM_27639,199990002,18,199990002,same,zero,0,9.863308178
SLURM_27640,199990002,19,199990002,same,zero,0,10.515945769
SLURM_27641,199990002,20,199990002,same,zero,0,11.107806873
SLURM_27642,199990003,11,199990003,same,zero,0,5.655446306
SLURM_27643,199990003,12,199990003,same,zero,0,6.252742913
SLURM_27644,199990003,13,199990003,same,zero,0,6.851281819
SLURM_27645,199990003,14,199990003,same,zero,0,7.492517363
SLURM_27646,199990003,15,199990003,same,zero,0,8.095837196
SLURM_27647,199990003,16,199990003,same,zero,0,8.717192377
SLURM_27648,199990003,17,199990003,same,zero,0,9.300969093
SLURM_27649,199990003,18,199990003,same,zero,0,9.903948511
SLURM_27650,199990003,19,199990003,same,zero,0,10.512830573
SLURM_27651,199990003,20,199990003,same,zero,0,11.106111823
SLURM_27652,199990004,11,199990004,same,zero,0,5.640724294
SLURM_27653,199990004,12,199990004,same,zero,0,6.272181215
SLURM_27654,199990004,13,199990004,same,zero,0,6.866727177
SLURM_27655,199990004,14,199990004,same,zero,0,7.494439466
SLURM_27656,199990004,15,199990004,same,zero,0,8.096776182
SLURM_27657,199990004,16,199990004,same,zero,0,8.714301471
SLURM_27658,199990004,17,199990004,same,zero,0,9.3094889
SLURM_27659,199990004,18,199990004,same,zero,0,9.915419778
SLURM_27660,199990004,19,199990004,same,zero,0,10.511259767
SLURM_27661,199990004,20,199990004,same,zero,0,11.100924053
SLURM_27662,199990005,11,199990005,same,zero,0,5.641667055
SLURM_27663,199990005,12,199990005,same,zero,0,6.27165598
SLURM_27664,199990005,13,199990005,same,zero,0,6.883393684
SLURM_27665,199990005,14,199990005,same,zero,0,7.480822178
SLURM_27666,199990005,15,199990005,same,zero,0,8.103353434
SLURM_27667,199990005,16,199990005,same,zero,0,8.724039915
SLURM_27668,199990005,17,199990005,same,zero,0,9.325939757
SLURM_27669,199990005,18,199990005,same,zero,0,9.91903982
SLURM_27670,199990005,19,199990005,same,zero,0,10.512577424
SLURM_27671,199990005,20,199990005,same,zero,0,11.103872064
SLURM_27672,199990006,11,199990006,same,zero,0,5.581287686
SLURM_27673,199990006,12,199990006,same,zero,0,6.197255636
SLURM_27674,199990006,13,199990006,same,zero,0,6.805543901
SLURM_27675,199990006,14,199990006,same,zero,0,7.423170848
SLURM_27676,199990006,15,199990006,same,zero,0,8.053656321
SLURM_27677,199990006,16,199990006,same,zero,0,8.671458883
SLURM_27678,199990006,17,199990006,same,zero,0,9.278819507
SLURM_27679,199990006,18,199990006,same,zero,0,9.871007992
SLURM_27680,199990006,19,199990006,same,zero,0,10.469505078
SLURM_27681,199990006,20,199990006,same,zero,0,11.056942463
SLURM_27682,199990007,11,199990007,same,zero,0,5.603409277
SLURM_27683,199990007,12,199990007,same,zero,0,6.215389153
SLURM_27684,199990007,13,199990007,same,zero,0,6.822182442
SLURM_27685,199990007,14,199990007,same,zero,0,7.444994431
SLURM_27686,199990007,15,199990007,same,zero,0,8.0588355
SLURM_27687,199990007,16,199990007,same,zero,0,8.668910817
SLURM_27688,199990007,17,199990007,same,zero,0,9.21379431
SLURM_27689,199990007,18,199990007,same,zero,0,9.902632509
SLURM_27690,199990007,19,199990007,same,zero,0,10.490907721
SLURM_27691,199990007,20,199990007,same,zero,0,11.079604151
SLURM_27692,199990008,11,199990008,same,zero,0,5.635520636
SLURM_27693,199990008,12,199990008,same,zero,0,6.251215073
SLURM_27694,199990008,13,199990008,same,zero,0,6.869198928
SLURM_27695,199990008,14,199990008,same,zero,0,7.475743194
SLURM_27696,199990008,15,199990008,same,zero,0,8.09935841
SLURM_27697,199990008,16,199990008,same,zero,0,8.705394696
SLURM_27698,199990008,17,199990008,same,zero,0,9.315292538
SLURM_27699,199990008,18,199990008,same,zero,0,9.911922027
SLURM_27700,199990008,19,199990008,same,zero,0,10.496383265
SLURM_27701,199990008,20,199990008,same,zero,0,11.093698236
SLURM_27702,199990009,11,199990009,same,zero,0,5.633883554
SLURM_27703,199990009,12,199990009,same,zero,0,6.248042143
SLURM_27704,199990009,13,199990009,same,zero,0,6.872165149
SLURM_27705,199990009,14,199990009,same,zero,0,7.476818908
SLURM_27706,199990009,15,199990009,same,zero,0,8.086716029
SLURM_27707,199990009,16,199990009,same,zero,0,8.696894795
SLURM_27708,199990009,17,199990009,same,zero,0,9.228807784
SLURM_27709,199990009,18,199990009,same,zero,0,9.841077927
SLURM_27710,199990009,19,199990009,same,zero,0,10.494810134
SLURM_27711,199990009,20,199990009,same,zero,0,11.092136054
SLURM_27712,199990010,11,199990010,same,zero,0,5.6432605
SLURM_27713,199990010,12,199990010,same,zero,0,6.255725749
SLURM_27714,199990010,13,199990010,same,zero,0,6.867141707
SLURM_27715,199990010,14,199990010,same,zero,0,7.476642428
SLURM_27716,199990010,15,199990010,same,zero,0,8.096302866
SLURM_27717,199990010,16,199990010,same,zero,0,8.71555408
SLURM_27718,199990010,17,199990010,same,zero,0,9.299919621
SLURM_27719,199990010,18,199990010,same,zero,0,9.901858621
SLURM_27720,199990010,19,199990010,same,zero,0,10.493654504
SLURM_27721,199990010,20,199990010,same,zero,0,11.08477574
SLURM_27723,399990000,11,399990000,same,zero,0,11.139164254
SLURM_27724,399990000,12,399990000,same,zero,0,12.361576723
SLURM_27725,399990000,13,399990000,same,zero,0,13.582570969
SLURM_27726,399990000,14,399990000,same,zero,0,14.803666865
SLURM_27727,399990000,15,399990000,same,zero,0,16.027661459
SLURM_27728,399990000,16,399990000,same,zero,0,17.245765222
SLURM_27729,399990000,17,399990000,same,zero,0,18.449465096
SLURM_27730,399990000,18,399990000,same,zero,0,19.847330588
SLURM_27731,399990000,19,399990000,same,zero,0,20.866506029
SLURM_27732,399990000,20,399990000,same,zero,0,22.187690886
SLURM_27733,399990001,11,399990001,same,zero,0,11.308350132
SLURM_27734,399990001,12,399990001,same,zero,0,12.567683495
SLURM_27735,399990001,13,399990001,same,zero,0,13.759339206
SLURM_27736,399990001,14,399990001,same,zero,0,14.999813319
SLURM_27737,399990001,15,399990001,same,zero,0,16.131496624
SLURM_27738,399990001,16,399990001,same,zero,0,17.474223324
SLURM_27739,399990001,17,399990001,same,zero,0,18.70699898
SLURM_27740,399990001,18,399990001,same,zero,0,19.894791933
SLURM_27741,399990001,19,399990001,same,zero,0,21.076509277
SLURM_27742,399990001,20,399990001,same,zero,0,22.266535791
SLURM_27743,399990002,11,399990002,same,zero,0,11.360331429
SLURM_27744,399990002,12,399990002,same,zero,0,12.590775054
SLURM_27745,399990002,13,399990002,same,zero,0,13.802961863
SLURM_27746,399990002,14,399990002,same,zero,0,15.026018963
SLURM_27747,399990002,15,399990002,same,zero,0,16.272499545
SLURM_27748,399990002,16,399990002,same,zero,0,17.391935232
SLURM_27749,399990002,17,399990002,same,zero,0,18.700057847
SLURM_27750,399990002,18,399990002,same,zero,0,19.885806961
SLURM_27751,399990002,19,399990002,same,zero,0,21.066803371
SLURM_27752,399990002,20,399990002,same,zero,0,22.249987461
SLURM_27753,399990003,11,399990003,same,zero,0,11.254665927
SLURM_27754,399990003,12,399990003,same,zero,0,12.583267629
SLURM_27755,399990003,13,399990003,same,zero,0,13.761219375
SLURM_27756,399990003,14,399990003,same,zero,0,14.961724037
SLURM_27757,399990003,15,399990003,same,zero,0,16.275928011
SLURM_27758,399990003,16,399990003,same,zero,0,17.491987428
SLURM_27759,399990003,17,399990003,same,zero,0,18.6775354
SLURM_27760,399990003,18,399990003,same,zero,0,19.889317057
SLURM_27761,399990003,19,399990003,same,zero,0,21.072611738
SLURM_27762,399990003,20,399990003,same,zero,0,22.262983993
SLURM_27763,399990004,11,399990004,same,zero,0,11.353278575
SLURM_27764,399990004,12,399990004,same,zero,0,12.551643198
SLURM_27765,399990004,13,399990004,same,zero,0,13.795862819
SLURM_27766,399990004,14,399990004,same,zero,0,15.019717253
SLURM_27767,399990004,15,399990004,same,zero,0,16.251953667
SLURM_27768,399990004,16,399990004,same,zero,0,17.478523334
SLURM_27769,399990004,17,399990004,same,zero,0,18.695338785
SLURM_27770,399990004,18,399990004,same,zero,0,19.8963766
SLURM_27771,399990004,19,399990004,same,zero,0,21.073826564
SLURM_27772,399990004,20,399990004,same,zero,0,22.263277495
SLURM_27773,399990005,11,399990005,same,zero,0,11.349527267
SLURM_27774,399990005,12,399990005,same,zero,0,12.586590065
SLURM_27775,399990005,13,399990005,same,zero,0,13.575047444
SLURM_27776,399990005,14,399990005,same,zero,0,14.808421903
SLURM_27777,399990005,15,399990005,same,zero,0,16.039574352
SLURM_27778,399990005,16,399990005,same,zero,0,17.266207726
SLURM_27779,399990005,17,399990005,same,zero,0,18.488769205
SLURM_27780,399990005,18,399990005,same,zero,0,19.675984673
SLURM_27781,399990005,19,399990005,same,zero,0,20.871735836
SLURM_27782,399990005,20,399990005,same,zero,0,22.06074036
SLURM_27783,399990006,11,399990006,same,zero,0,11.137838825
SLURM_27784,399990006,12,399990006,same,zero,0,12.379363758
SLURM_27785,399990006,13,399990006,same,zero,0,13.613956957
SLURM_27786,399990006,14,399990006,same,zero,0,14.852838174
SLURM_27787,399990006,15,399990006,same,zero,0,16.095054774
SLURM_27788,399990006,16,399990006,same,zero,0,17.310953415
SLURM_27789,399990006,17,399990006,same,zero,0,18.507041009
SLURM_27790,399990006,18,399990006,same,zero,0,19.706063167
SLURM_27791,399990006,19,399990006,same,zero,0,21.073945303
SLURM_27792,399990006,20,399990006,same,zero,0,22.245091347
SLURM_27793,399990007,11,399990007,same,zero,0,11.332595872
SLURM_27794,399990007,12,399990007,same,zero,0,12.567142127
SLURM_27795,399990007,13,399990007,same,zero,0,13.749100413
SLURM_27796,399990007,14,399990007,same,zero,0,14.997532514
SLURM_27797,399990007,15,399990007,same,zero,0,16.257890132
SLURM_27798,399990007,16,399990007,same,zero,0,17.470365548
SLURM_27799,399990007,17,399990007,same,zero,0,18.640634457
SLURM_27800,399990007,18,399990007,same,zero,0,19.884715218
SLURM_27801,399990007,19,399990007,same,zero,0,21.076951772
SLURM_27802,399990007,20,399990007,same,zero,0,22.251207548
SLURM_27803,399990008,11,399990008,same,zero,0,11.342582871
SLURM_27804,399990008,12,399990008,same,zero,0,12.565114012
SLURM_27805,399990008,13,399990008,same,zero,0,13.795996458
SLURM_27806,399990008,14,399990008,same,zero,0,15.020479026
SLURM_27807,399990008,15,399990008,same,zero,0,16.237907395
SLURM_27808,399990008,16,399990008,same,zero,0,17.34206715
SLURM_27809,399990008,17,399990008,same,zero,0,18.683565499
SLURM_27810,399990008,18,399990008,same,zero,0,19.881190052
SLURM_27811,399990008,19,399990008,same,zero,0,21.067797835
SLURM_27812,399990008,20,399990008,same,zero,0,22.184648577
SLURM_27813,399990009,11,399990009,same,zero,0,11.347576258
SLURM_27814,399990009,12,399990009,same,zero,0,12.548393435
SLURM_27815,399990009,13,399990009,same,zero,0,13.780920516
SLURM_27816,399990009,14,399990009,same,zero,0,15.017222357
SLURM_27817,399990009,15,399990009,same,zero,0,16.248724196
SLURM_27818,399990009,16,399990009,same,zero,0,17.484449119
SLURM_27819,399990009,17,399990009,same,zero,0,18.68442799
SLURM_27820,399990009,18,399990009,same,zero,0,19.89106055
SLURM_27821,399990009,19,399990009,same,zero,0,21.053793494
SLURM_27822,399990009,20,399990009,same,zero,0,22.224743765
SLURM_27823,399990010,11,399990010,same,zero,0,11.333370709
SLURM_27824,399990010,12,399990010,same,zero,0,12.567880211
SLURM_27825,399990010,13,399990010,same,zero,0,13.787758008
SLURM_27826,399990010,14,399990010,same,zero,0,15.01314766
SLURM_27827,399990010,15,399990010,same,zero,0,16.22676324
SLURM_27828,399990010,16,399990010,same,zero,0,17.452448457
SLURM_27829,399990010,17,399990010,same,zero,0,18.609404793
SLURM_27830,399990010,18,399990010,same,zero,0,19.830573598
SLURM_27831,399990010,19,399990010,same,zero,0,21.053661578
SLURM_27832,399990010,20,399990010,same,zero,0,22.231452751
SLURM_28787,597999995,11,597999995,same,zero,0,16.708211889
SLURM_28788,597999995,20,597999995,same,zero,0,32.940603366
SLURM_27833,599990000,11,599990000,same,zero,0,16.805137406
SLURM_27834,599990000,12,599990000,same,zero,0,18.644139347
SLURM_27835,599990000,13,599990000,same,zero,0,20.387305277
SLURM_27836,599990000,14,599990000,same,zero,0,22.321586518
SLURM_27837,599990000,15,599990000,same,zero,0,24.156974276
SLURM_27838,599990000,16,599990000,same,zero,0,26.002760484
SLURM_27839,599990000,17,599990000,same,zero,0,27.835208509
SLURM_27840,599990000,18,599990000,same,zero,0,29.628716238
SLURM_27841,599990000,19,599990000,same,zero,0,31.396212582
SLURM_27842,599990000,20,599990000,same,zero,0,33.215056347
SLURM_27843,599990001,11,599990001,same,zero,0,16.824298212
SLURM_27844,599990001,12,599990001,same,zero,0,18.668914556
SLURM_27845,599990001,13,599990001,same,zero,0,20.48602974
SLURM_27846,599990001,14,599990001,same,zero,0,22.310347043
SLURM_27847,599990001,15,599990001,same,zero,0,24.179244724
SLURM_27848,599990001,16,599990001,same,zero,0,26.016340678
SLURM_27849,599990001,17,599990001,same,zero,0,27.797472489
SLURM_27850,599990001,18,599990001,same,zero,0,29.613503011
SLURM_27851,599990001,19,599990001,same,zero,0,31.403452592
SLURM_27852,599990001,20,599990001,same,zero,0,33.188590824
SLURM_27853,599990002,11,599990002,same,zero,0,16.81638991
SLURM_27854,599990002,12,599990002,same,zero,0,18.663412074
SLURM_27855,599990002,13,599990002,same,zero,0,20.461639243
SLURM_27856,599990002,14,599990002,same,zero,0,22.319707521
SLURM_27857,599990002,15,599990002,same,zero,0,24.23356934
SLURM_27858,599990002,16,599990002,same,zero,0,26.145590632
SLURM_27859,599990002,17,599990002,same,zero,0,27.881323605
SLURM_27860,599990002,18,599990002,same,zero,0,29.775830262
SLURM_27861,599990002,19,599990002,same,zero,0,31.536231992
SLURM_27862,599990002,20,599990002,same,zero,0,33.320222964
SLURM_27863,599990003,11,599990003,same,zero,0,16.97198832
SLURM_27864,599990003,12,599990003,same,zero,0,18.765925872
SLURM_27865,599990003,13,599990003,same,zero,0,20.619438942
SLURM_27866,599990003,14,599990003,same,zero,0,22.475654022
SLURM_27867,599990003,15,599990003,same,zero,0,24.33385781
SLURM_27868,599990003,16,599990003,same,zero,0,26.172926021
SLURM_27869,599990003,17,599990003,same,zero,0,27.987329961
SLURM_27870,599990003,18,599990003,same,zero,0,29.779657806
SLURM_27871,599990003,19,599990003,same,zero,0,31.567599755
SLURM_27872,599990003,20,599990003,same,zero,0,33.339329003
SLURM_27873,599990004,11,599990004,same,zero,0,16.985070692
SLURM_27874,599990004,12,599990004,same,zero,0,18.806127682
SLURM_27875,599990004,13,599990004,same,zero,0,20.633505658
SLURM_27876,599990004,14,599990004,same,zero,0,22.288200375
SLURM_27877,599990004,15,599990004,same,zero,0,24.337982236
SLURM_27878,599990004,16,599990004,same,zero,0,26.171611386
SLURM_27879,599990004,17,599990004,same,zero,0,27.982852774
SLURM_27880,599990004,18,599990004,same,zero,0,29.766167187
SLURM_27881,599990004,19,599990004,same,zero,0,31.564192624
SLURM_27882,599990004,20,599990004,same,zero,0,33.357310858
SLURM_27883,599990005,11,599990005,same,zero,0,16.980178933
SLURM_27884,599990005,12,599990005,same,zero,0,18.80565489
SLURM_27885,599990005,13,599990005,same,zero,0,20.644016919
SLURM_27886,599990005,14,599990005,same,zero,0,22.501545745
SLURM_27887,599990005,15,599990005,same,zero,0,24.323039027
SLURM_27888,599990005,16,599990005,same,zero,0,26.03955176
SLURM_27889,599990005,17,599990005,same,zero,0,27.989064197
SLURM_27890,599990005,18,599990005,same,zero,0,29.766867317
SLURM_27891,599990005,19,599990005,same,zero,0,31.568266938
SLURM_27892,599990005,20,599990005,same,zero,0,33.33540038
SLURM_27893,599990006,11,599990006,same,zero,0,16.745309786
SLURM_27894,599990006,12,599990006,same,zero,0,18.582944798
SLURM_27895,599990006,13,599990006,same,zero,0,20.384951076
SLURM_27896,599990006,14,599990006,same,zero,0,22.254015555
SLURM_27897,599990006,15,599990006,same,zero,0,24.159842275
SLURM_27898,599990006,16,599990006,same,zero,0,26.002263749
SLURM_27899,599990006,17,599990006,same,zero,0,27.818144847
SLURM_27900,599990006,18,599990006,same,zero,0,29.598853912
SLURM_27901,599990006,19,599990006,same,zero,0,31.37790375
SLURM_27902,599990006,20,599990006,same,zero,0,33.146294781
SLURM_27903,599990007,11,599990007,same,zero,0,16.756160652
SLURM_27904,599990007,12,599990007,same,zero,0,18.605407525
SLURM_27905,599990007,13,599990007,same,zero,0,20.428576095
SLURM_27906,599990007,14,599990007,same,zero,0,22.247126906
SLURM_27907,599990007,15,599990007,same,zero,0,24.021770904
SLURM_27908,599990007,16,599990007,same,zero,0,25.965236687
SLURM_27909,599990007,17,599990007,same,zero,0,27.854784587
SLURM_27910,599990007,18,599990007,same,zero,0,29.629636256
SLURM_27911,599990007,19,599990007,same,zero,0,31.418611917
SLURM_27912,599990007,20,599990007,same,zero,0,33.101008633
SLURM_27913,599990008,11,599990008,same,zero,0,16.782961699
SLURM_27914,599990008,12,599990008,same,zero,0,18.685956506
SLURM_27915,599990008,13,599990008,same,zero,0,20.513719437
SLURM_27916,599990008,14,599990008,same,zero,0,22.373525956
SLURM_27917,599990008,15,599990008,same,zero,0,24.22285029
SLURM_27918,599990008,16,599990008,same,zero,0,26.061717248
SLURM_27919,599990008,17,599990008,same,zero,0,27.879107223
SLURM_27920,599990008,18,599990008,same,zero,0,29.661892516
SLURM_27921,599990008,19,599990008,same,zero,0,31.410549762
SLURM_27922,599990008,20,599990008,same,zero,0,33.192383842
SLURM_27923,599990009,11,599990009,same,zero,0,16.857790775
SLURM_27924,599990009,12,599990009,same,zero,0,18.686423939
SLURM_27925,599990009,13,599990009,same,zero,0,20.508700584
SLURM_27926,599990009,14,599990009,same,zero,0,22.349943844
SLURM_27927,599990009,15,599990009,same,zero,0,24.202857573
SLURM_27928,599990009,16,599990009,same,zero,0,26.051650994
SLURM_27929,599990009,17,599990009,same,zero,0,27.855985831
SLURM_27930,599990009,18,599990009,same,zero,0,29.642395282
SLURM_27931,599990009,19,599990009,same,zero,0,31.40773862
SLURM_27932,599990009,20,599990009,same,zero,0,33.119325153
SLURM_27933,599990010,11,599990010,same,zero,0,16.76014901
SLURM_27934,599990010,12,599990010,same,zero,0,18.603290057
SLURM_27935,599990010,13,599990010,same,zero,0,20.427790423
SLURM_27936,599990010,14,599990010,same,zero,0,22.196207003
SLURM_27937,599990010,15,599990010,same,zero,0,24.13337659
SLURM_27938,599990010,16,599990010,same,zero,0,25.969307205
SLURM_27939,599990010,17,599990010,same,zero,0,27.710421658
SLURM_27940,599990010,18,599990010,same,zero,0,29.504825172
SLURM_27941,599990010,19,599990010,same,zero,0,31.29759899
SLURM_27942,599990010,20,599990010,same,zero,0,33.07485763
SLURM_27944,999990000,11,999990000,same,zero,0,27.841425837
SLURM_27945,999990000,12,999990000,same,zero,0,30.873251913
SLURM_27946,999990000,13,999990000,same,zero,0,33.916211223
SLURM_27947,999990000,14,999990000,same,zero,0,36.985016443
SLURM_27948,999990000,15,999990000,same,zero,0,40.672346006
SLURM_27949,999990000,16,999990000,same,zero,0,43.721392494
SLURM_27950,999990000,17,999990000,same,zero,0,46.349403242
SLURM_27951,999990000,18,999990000,same,zero,0,49.734486667
SLURM_27952,999990000,19,999990000,same,zero,0,52.710241238
SLURM_27953,999990000,20,999990000,same,zero,0,55.652702653
SLURM_27954,999990001,11,999990001,same,zero,0,28.43907462
SLURM_27955,999990001,12,999990001,same,zero,0,31.511021204
SLURM_27956,999990001,13,999990001,same,zero,0,34.542684447
SLURM_27957,999990001,14,999990001,same,zero,0,37.611025117
SLURM_27958,999990001,15,999990001,same,zero,0,40.723153597
SLURM_27959,999990001,16,999990001,same,zero,0,43.752012177
SLURM_27960,999990001,17,999990001,same,zero,0,46.774501433
SLURM_27961,999990001,18,999990001,same,zero,0,49.769169905
SLURM_27962,999990001,19,999990001,same,zero,0,52.677321708
SLURM_27963,999990001,20,999990001,same,zero,0,55.68966872
SLURM_27964,999990002,11,999990002,same,zero,0,28.443888844
SLURM_27965,999990002,12,999990002,same,zero,0,31.509044163
SLURM_27966,999990002,13,999990002,same,zero,0,34.543533992
SLURM_27967,999990002,14,999990002,same,zero,0,37.588840568
SLURM_27968,999990002,15,999990002,same,zero,0,40.704623011
SLURM_27969,999990002,16,999990002,same,zero,0,43.748226
SLURM_27970,999990002,17,999990002,same,zero,0,46.787758754
SLURM_27971,999990002,18,999990002,same,zero,0,49.737006811
SLURM_27973,999990002,19,999990002,same,zero,0,52.740862498
SLURM_27974,999990002,20,999990002,same,zero,0,55.665999617
SLURM_27975,999990003,11,999990003,same,zero,0,28.447668504
SLURM_27976,999990003,12,999990003,same,zero,0,31.507282755
SLURM_27977,999990003,13,999990003,same,zero,0,34.564589371
SLURM_27978,999990003,14,999990003,same,zero,0,37.617172924
SLURM_27979,999990003,15,999990003,same,zero,0,66.273169387
SLURM_27980,999990003,16,999990003,same,zero,0,43.304538502
SLURM_27981,999990003,17,999990003,same,zero,0,46.750846668
SLURM_27982,999990003,18,999990003,same,zero,0,49.735400762
SLURM_27983,999990003,19,999990003,same,zero,0,52.702070766
SLURM_27984,999990003,20,999990003,same,zero,0,55.640947525
SLURM_27985,999990004,11,999990004,same,zero,0,28.339672395
SLURM_27986,999990004,12,999990004,same,zero,0,31.382352228
SLURM_27987,999990004,13,999990004,same,zero,0,34.431963799
SLURM_27988,999990004,14,999990004,same,zero,0,37.501704411
SLURM_27989,999990004,15,999990004,same,zero,0,40.056889882
SLURM_27990,999990004,16,999990004,same,zero,0,43.113530265
SLURM_27991,999990004,17,999990004,same,zero,0,46.320904841
SLURM_27992,999990004,18,999990004,same,zero,0,49.292179987
SLURM_27993,999990004,19,999990004,same,zero,0,52.257122464
SLURM_27994,999990004,20,999990004,same,zero,0,55.209679724
SLURM_27995,999990005,11,999990005,same,zero,0,27.973635554
SLURM_27996,999990005,12,999990005,same,zero,0,31.047378302
SLURM_27997,999990005,13,999990005,same,zero,0,33.962611412
SLURM_27998,999990005,14,999990005,same,zero,0,37.08116978
SLURM_27999,999990005,15,999990005,same,zero,0,40.147967884
SLURM_28000,999990005,16,999990005,same,zero,0,43.212902971
SLURM_28001,999990005,17,999990005,same,zero,0,46.370233624
SLURM_28002,999990005,18,999990005,same,zero,0,49.336386584
SLURM_28003,999990005,19,999990005,same,zero,0,52.344651692
SLURM_28004,999990005,20,999990005,same,zero,0,55.292808992
SLURM_28005,999990006,11,999990006,same,zero,0,28.009571955
SLURM_28006,999990006,12,999990006,same,zero,0,31.096051248
SLURM_28007,999990006,13,999990006,same,zero,0,34.073294789
SLURM_28008,999990006,14,999990006,same,zero,0,37.159119251
SLURM_28009,999990006,15,999990006,same,zero,0,40.26251871
SLURM_28010,999990006,16,999990006,same,zero,0,43.319978393
SLURM_28011,999990006,17,999990006,same,zero,0,46.284825459
SLURM_28012,999990006,18,999990006,same,zero,0,49.31603969
SLURM_28013,999990006,19,999990006,same,zero,0,52.694471803
SLURM_28014,999990006,20,999990006,same,zero,0,55.652930084
SLURM_28015,999990007,11,999990007,same,zero,0,28.371893145
SLURM_28016,999990007,12,999990007,same,zero,0,31.450233372
SLURM_28017,999990007,13,999990007,same,zero,0,34.509652544
SLURM_28018,999990007,14,999990007,same,zero,0,37.568096191
SLURM_28019,999990007,15,999990007,same,zero,0,40.655375458
SLURM_28020,999990007,16,999990007,same,zero,0,43.690767333
SLURM_28021,999990007,17,999990007,same,zero,0,46.734407653
SLURM_28022,999990007,18,999990007,same,zero,0,49.463301582
SLURM_28023,999990007,19,999990007,same,zero,0,52.673187375
SLURM_28024,999990007,20,999990007,same,zero,0,55.610524577
SLURM_28025,999990008,11,999990008,same,zero,0,28.371524904
SLURM_28026,999990008,12,999990008,same,zero,0,31.422625098
SLURM_28027,999990008,13,999990008,same,zero,0,34.498877195
SLURM_28028,999990008,14,999990008,same,zero,0,37.162951717
SLURM_28029,999990008,15,999990008,same,zero,0,40.63570272
SLURM_28030,999990008,16,999990008,same,zero,0,43.701616812
SLURM_28031,999990008,17,999990008,same,zero,0,46.741706356
SLURM_28032,999990008,18,999990008,same,zero,0,49.717352934
SLURM_28033,999990008,19,999990008,same,zero,0,52.670615154
SLURM_28034,999990008,20,999990008,same,zero,0,55.632272623
SLURM_28035,999990009,11,999990009,same,zero,0,28.411051571
SLURM_28036,999990009,12,999990009,same,zero,0,31.44758849
SLURM_28037,999990009,13,999990009,same,zero,0,34.48223954
SLURM_28038,999990009,14,999990009,same,zero,0,37.387531979
SLURM_28039,999990009,15,999990009,same,zero,0,40.607909125
SLURM_28040,999990009,16,999990009,same,zero,0,43.430671922
SLURM_28041,999990009,17,999990009,same,zero,0,46.713467269
SLURM_28042,999990009,18,999990009,same,zero,0,49.684170684
SLURM_28043,999990009,19,999990009,same,zero,0,52.664231453
SLURM_28044,999990009,20,999990009,same,zero,0,55.623536662
SLURM_28045,999990010,11,999990010,same,zero,0,28.360508844
SLURM_28046,999990010,12,999990010,same,zero,0,31.445787722
SLURM_28047,999990010,13,999990010,same,zero,0,34.249334673
SLURM_28048,999990010,14,999990010,same,zero,0,37.53680191
SLURM_28049,999990010,15,999990010,same,zero,0,40.659404017
SLURM_28050,999990010,16,999990010,same,zero,0,43.684037772
SLURM_28051,999990010,17,999990010,same,zero,0,46.700760191
